id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
44381,RU-0129,small_airport,Buzuluk Airport,52.8129997253418,52.22200012207031,,EU,RU,RU-ORE,Buzuluk,no,UWOX,,,,,Аэропорт Бузулук
44387,RU-0130,closed,Yefremov Air Base,53.115002,38.243,,EU,RU,RU-TUL,Yefremov,no,,,,,,"Efremov Air Base, Аэродром Ефремов, XUWE"
44388,RU-0131,closed,Troitskoye Air Base,46.455002,44.209999,420.0,EU,RU,RU-KL,Troitskoye,no,,,,,,"ЬРВТ, Troitskoe Air Base, Аэродром Троицкое, XRWT"
44392,RU-0132,medium_airport,Chernigovka Air Base,44.32239,132.545289,328.0,AS,RU,RU-PRI,Chernigovka,no,UHII,,,,,Аэродром Черниговка
44398,RU-0133,small_airport,Kashtak Airfield,52.110933,113.49698,,EU,RU,RU-ZAB,Chita,no,,,,,,Аэродром Каштак
44399,RU-0134,heliport,Chizha Heliport,67.083295,44.363653,23.0,EU,RU,RU-NEN,Chizha,no,,,ULBI,,,"Аэропорт Чижа, УЛБИ"
44406,RU-0135,small_airport,Esso Airport,55.938344,158.710192,,EU,RU,RU-KAM,Esso,no,,,,,,"Аэропорт Эссо, UESB"
44415,RU-0136,small_airport,Galyonki Air Base,44.095001,131.800003,380.0,AS,RU,RU-PRI,Galyonki,no,XHIG,,,,,"Galenki Air Base, Аэродром Галёнки, Аэродром Галенки"
44416,RU-0137,small_airport,Gazimurskiy Zavod Airport,51.547001,118.370003,2020.0,AS,RU,RU-ZAB,Gazimurskiy Zavod,no,,,,,,"Gazimursky Zavod Airport, Аэропорт Газимурский Завод"
44417,RU-0138,closed,Girvas Air Base,62.483002,33.75,,EU,RU,RU-KR,Girvas,no,,,,,,"Аэродром Гирвас, XLPG"
44418,RU-0139,small_airport,Goryachinsk Airport,53.01499938964844,108.3270034790039,,AS,RU,RU-BU,Goryachinsk,no,,,,,,Аэропорт Горячинск
44419,RU-0140,small_airport,Gryazi Airfield,52.43299865722656,39.900001525878906,,EU,RU,RU-LIP,Gryazi,no,,,,,,Аэродром Грязи
44422,RU-0141,closed,Idrinskoye Airport,54.362999,91.987,,AS,RU,RU-KYA,Idrinskoye,no,,,,,,"Idrinskoe Airport, Аэропорт Идринское"
44423,RU-0142,small_airport,Imeni Poliny Osipenko Airport,52.43999862670898,136.4739990234375,,AS,RU,RU-KHA,Imeni Poliny Osipenko,no,,,,,,"Polina Osipenko Airport, Аэропорт имени Полины Осипенко, Аэропорт им. Полины Осипенко"
44698,RU-0143,heliport,Avachinskiy Heliport,53.15999984741211,158.38499450683594,,EU,RU,RU-KAM,Yelizovo,yes,,,,,,"Avachinsky Heliport, Yelizovo Heliport, Вертодром Авачинский, Вертодром Елизово"
44476,RU-0144,closed,Dubrovitsy Airfield,55.415001,37.48,,EU,RU,RU-MOS,Podolsk,no,,,,,,Аэродром Дубровицы
44477,RU-0145,closed,Chaikovskiy Airport,56.75,54.14500045776367,,EU,RU,RU-PER,Chaikovskiy,no,,,,,,"Chaykovskiy Airport, Chaikovsky Airport, Аэропорт Чайковский, USPW"
44478,RU-0146,small_airport,Froly Airfield,57.901598,56.243678,,EU,RU,RU-PER,Froly,no,,,,,,Аэродром Фролы
44479,RU-0147,small_airport,Kurkachi Airfield,55.97999954223633,49.58100128173828,,EU,RU,RU-TA,Kurkachi,no,,,,,,Аэродром Куркачи
44480,RU-0148,small_airport,Maikhe Airfield,43.423353,132.422864,,AS,RU,RU-PRI,Shtykovo,no,ZA83,,,,,Аэродром Майхэ
44481,RU-0149,small_airport,Uglovaya Air Base,43.347977,132.058755,40.0,AS,RU,RU-PRI,Artyom,no,UHIU,,,,,"Uglovoye Air Base, Аэродром Угловая, Аэродром Угловое, UHIU"
44555,RU-0150,heliport,Saint Petersburg Children's Hospital No.1 Helipad,59.83629989624024,30.186500549316406,,EU,RU,RU-SPE,Saint Petersburg,no,,,,,,Вертолётная площадка Детской больницы № 1
44556,RU-0151,heliport,Petropavlovskaya Krepost Helipad,59.9514835454,30.3137147427,,EU,RU,RU-SPE,Saint Petersburg,no,,,,,,"Peter and Paul Fortress Helipad, Вертолётная площадка Петропавловская Крепость, УЛЛЯ"
44575,RU-0152,medium_airport,Mozdok Air Base,43.78499984741211,44.59999847412109,,EU,RU,RU-SE,Mozdok,no,,,,,,Аэродром Моздок
44576,RU-0153,closed,Komendantskiy Airfield,59.99700164794922,30.290000915527344,,EU,RU,RU-SPE,St. Petersburg,no,,,,,,"Komendantsky Airfield, Комендантский Аэродром"
44580,RU-0154,closed,Ropsha Airfield,59.71099853515625,29.80500030517578,,EU,RU,RU-LEN,Ropsha,no,,,,,,Аэродром Ропша
44581,RU-0155,small_airport,Seltso Airfield,59.617443,29.542865,476.0,EU,RU,RU-LEN,Seltso,no,ULSC,,,,https://ru.wikipedia.org/wiki/%D0%90%D1%8D%D1%80%D0%BE%D0%B4%D1%80%D0%BE%D0%BC_%D0%A1%D0%B5%D0%BB%D1%8C%D1%86%D0%BE,"Аэродром Сельцо, Sel'tso, Kas'kovo"
44598,RU-0156,small_airport,Solnechniy Airfield,56.108001708984375,92.93699645996094,,AS,RU,RU-KYA,Krasnoyarsk,no,,,,,,"Solnechny Airfield, Аэродром Солнечный"
44599,RU-0157,small_airport,Manskiy Airfield,55.76300048828125,93.7770004272461,,AS,RU,RU-KYA,Shalinskoye,no,,,,http://www.mansky.ru/,,"Mansky Airfield, Аэродром Манский"
44603,RU-0158,small_airport,Severskaya Airfield,44.85499954223633,38.63999938964844,,EU,RU,RU-KDA,Severskaya,no,,,,,,Аэродром Северская
44604,RU-0159,closed,Izborsk Airport,57.71500015258789,27.70400047302246,,EU,RU,RU-PSK,Izborsk,no,,,,,,Аэропорт Изборск
44608,RU-0160,heliport,Sennaya Guba Helipad,61.99599838256836,35.22800064086914,,EU,RU,RU-KR,Sennaya Guba,no,,,,,,Сенная Губа
44609,RU-0161,closed,Tikhvin Airfield,59.650002,33.595001,,EU,RU,RU-LEN,Tikhvin,no,,,,,,"Аэропорт Тихвин, ULST"
44616,RU-0162,small_airport,Maksimkin Yar Airport,58.68242645263672,86.82374572753906,,AS,RU,RU-TOM,Maksimkin Yar,no,,,,,,Аэропорт Максимкин Яр
44618,RU-0163,closed,Yegorlykskaya Air Base,46.573002,40.59,,EU,RU,RU-ROS,Yegorlykskaya,no,,,,,,"Egorlykskaya Airfield, Аэродром Егорлыкская, XRRL"
44619,RU-0164,small_airport,Tikhoretsk Air Base,45.879002,40.105,253.0,EU,RU,RU-KDA,Tikhoretsk,no,URKT,,,,,"Tihoretsk Air Base, Аэродром Тихорецк"
44620,RU-0165,small_airport,Agoy Airfield,44.138929,39.028943,,EU,RU,RU-KDA,Agoy,no,,,,,,"Agoi Airport, Аэродром Агой"
44621,RU-0166,closed,Giaginskaya Air Base,44.887001,39.965,,EU,RU,RU-AD,Giaginskaya,no,,,,,,"Giaginskaya Northwest Airfield, Аэродром Гиагинская, XRKG"
44622,RU-0167,small_airport,Mozhga Airport,56.42380142211914,52.27870178222656,,EU,RU,RU-UD,Mozhga,no,,,,,,Аэропорт Можга
44623,RU-0168,small_airport,Sarmany Airport,55.257999420166016,52.573001861572266,449.0,EU,RU,RU-TA,Sarmanovo,no,,,,,https://en.wikipedia.org/wiki/Sarmany_Airport,"Sarmanovo Airport, Аэропорт Сарманы, Аэропорт Сарманово"
44631,RU-0169,small_airport,Byngi Airfield,57.57500076293945,60.209999084472656,,AS,RU,RU-SVE,Nevyansk,no,,,,,,"Nevyansk Airfield, Аэродром Быньги, Аэродром Невьянск"
44632,RU-0170,small_airport,Baltym Airfield,57.10900115966797,60.60699844360352,,AS,RU,RU-SVE,Krasny Aduy,no,,,,,,Аэродром Балтым
44633,RU-0171,small_airport,Troitsk Air Base,54.110001,61.535,,AS,RU,RU-CHE,Troitsk,no,,,,,,Аэродром Троицк
44634,RU-0172,small_airport,Gudron Airfield,51.210999,58.682999,,AS,RU,RU-ORE,Orsk,no,,,,,,Аэродром Гудрон
44635,RU-0173,small_airport,Georgiyevka Airfield,53.28499984741211,51.03099822998047,,EU,RU,RU-SAM,Georgiyevka,no,,,,,,"Georgievka Airfield, Аэродром Георгиевка"
44637,RU-0174,heliport,Emergency Medicine Research Institute Helipad,59.87360000610352,30.358699798583984,,EU,RU,RU-SPE,Saint Petersburg,no,,,,http://www.emergency.spb.ru/,,Вертолётная площадка НИИ Скорой помощи
44638,RU-0175,heliport,Ambassador Hotel Helipad,59.924900054932,30.310459136963,,EU,RU,RU-SPE,Saint Petersburg,no,ULLH,,ULLH,,,"УЛЛХ, Вертолётная площадка отеля Амбассадор"
44639,RU-0176,heliport,Marli Helipad,59.8904533386,29.8946247101,,EU,RU,RU-SPE,Saint Petersburg,no,,,,,,Вертолётная площадка Марли
44640,RU-0177,heliport,Uglich Fominskoye Helipad,57.54850006103516,38.2953987121582,,EU,RU,RU-YAR,Uglich,no,,,,,,"Uglich Fominskoe Helipad, Вертолётная площадка Углич-Фоминское"
44641,RU-0178,heliport,Yaskino Helipad,59.17024993896485,39.82509994506836,,EU,RU,RU-VLG,Vologda,no,,,,,,"Abramtsevo Helipad, Вертолётная площадка Яскино, Вертолётная площадка Абрамцево"
44642,RU-0179,heliport,Tushino Children's Hospital Helipad,55.85139846801758,37.40190124511719,,EU,RU,RU-MOW,Moscow,no,,,,http://tdgb-mos.ru/,,Вертолётная площадка Тушинской Детской больницы
44643,RU-0180,heliport,Alyye Parusa Helipad,55.80670166015625,37.449501037597656,,EU,RU,RU-MOW,Moscow,no,,,,,,Вертолётная площадка Алые Паруса
44644,RU-0181,heliport,Solntsevo Heliport,55.64300155639648,37.387001037597656,,EU,RU,RU-MOW,Moscow,no,UUWS,,,http://www.aovzlet.ru/ENG/index.html,,"Vzlyot Heliport, Vzlet Heliport, Вертодром Солнцево, Вертодром НПО ""Взлёт"", Вертодром НПО ""Взлет"""
44699,RU-0182,small_airport,Chegdomyn Airport,51.136162,132.941573,,EU,RU,RU-KHA,Chegdomyn,no,UHHM,,,,,Аэропорт Чегдомын
44649,RU-0183,closed,Kyargozero Air Base,63.3050003052,34.4550018311,,EU,RU,RU-KR,Ramentsy,no,,,,,,Аэродром Кяргозеро
44650,RU-0184,small_airport,Yuryevskoye Airfield,56.779999,36.285,397.0,EU,RU,RU-TVE,Yuryevskoye,no,,,UUEY,http://www.volganka.ru/aero.html,,"Yuryevskoe Airport, Volzhanka Airport, Аэродром Юрьевское, Аэродром Волжанка"
44652,RU-0185,small_airport,Marino Airstrip,56.6339988708,36.8860015869,,EU,RU,RU-TVE,Filimonovo,no,,,,,,"Filimonovo Airstrip, ВПП Марьино, ВПП Филимоново"
44653,RU-0186,heliport,Torzhok Helicopter Base,57.043818,35.001704,565.0,EU,RU,RU-TVE,Torzhok,no,,,UUAX,,,"Вертолётодром Торжок, УУАН"
44654,RU-0187,heliport,Blagoveshchenye Vertodrom,56.326,38.099998,,EU,RU,RU-MOS,Sergiev Posad,no,UUMX,,,,,"Blagoveschenye Airfield, Аэродром Благовещенье"
44655,RU-0188,seaplane_base,Dubna Seaplane Base,56.71500015258789,37.05500030517578,,EU,RU,RU-MOS,Dubna,no,,,,,,Гидроаэродром Дубна
44656,RU-0189,small_airport,Kostomuksha Airfield,64.617996,30.687,681.0,EU,RU,RU-KR,Kostomuksha,yes,,,ULPM,,,"Аэропорт Костомукша, УЛПМ"
44700,RU-0190,heliport,Pugachyov Heliport,52.033001,48.82,130.0,AS,RU,RU-SAR,Pugachyov,no,,,,,,"Pugachev Heliport, Вертодром Пугачёв, Вертодром Пугачев"
44658,RU-0191,closed,Pyaozero Air Base (abandoned),65.768997,30.976999,,EU,RU,RU-KR,Pyaozerskiy,no,,,,,,"Pyaozero Airport, Pyaozerskiy Airport, Pyaozersky Airport, Аэропорт Пяозеро, Аэропорт Пяозерский"
44701,RU-0192,closed,Kozhin Airfield,51.125,49.639999,,AS,RU,RU-SAR,Ozinki,no,,,,,,"Ozinki Airfield, Аэродром Кожин, Аэродром Озинки"
44702,RU-0193,heliport,Pushkino Heliport,56.0419998169,37.9780006409,,EU,RU,RU-MOS,Zverosovkhoz,no,,,,http://www.agusta.ru/,,Вертодром Пушкино
44661,RU-0194,closed,Sinegorye Airport,62.26499938964844,150.75,,EU,RU,RU-MAG,Sinegorye,no,,,,,,Аэропорт Синегорье
44739,RU-0195,small_airport,Kinel-Cherkassy Air Base,53.46500015258789,51.560001373291016,,EU,RU,RU-SAM,Kinel-Cherkassy,no,,,,,,"Tolkay Air Base, Аэродром Кинель-Черкассы, Аэродром Толкай"
44663,RU-0196,small_airport,Tomtor Airport,63.243,143.173004,,EU,RU,RU-SA,Tomtor,no,UEMJ,,,,,"Аэропорт Томтор, Oymyakon"
44743,RU-0197,closed,Zimovniki Air Base,47.141998,42.395,,EU,RU,RU-ROS,Zimovniki,no,,,,,,"Аэродром Зимовники, XRRZ"
44665,RU-0198,small_airport,Solnechniy Airport,60.256935,137.512608,,EU,RU,RU-SA,Ust-Ynykchan,no,UEML,,,,,"Solnechny Airport, Ust-Ynykchan Airport, Аэропорт Солнечный, Аэропорт Усть-Ыныкчан"
44666,RU-0199,small_airport,Dzhebariki-Khaya Airport,62.18999862670898,135.86500549316406,,EU,RU,RU-SA,Dzhebariki-Khaya,no,,,,,,"Dzhebariki-Haya Airport, Аэропорт Джебарики-Хая"
44667,RU-0200,small_airport,Typliy Klyuch Airport,62.7890014648,136.854995728,925.0,EU,RU,RU-SA,Khandyga,no,UEMH,KDY,,,https://en.wikipedia.org/wiki/Teply_Klyuch_Airport,"Tyoply Klyuch Airport, Tepliy Klyuch Airport, Khandyga Airport, Аэропорт Тёплый Ключ, Аэропорт Теплый Ключ, Аэропорт Хандыга, УЕМХ"
44746,RU-0201,closed,Shabanovo Airfield,57.794997,28.299999,148.0,EU,RU,RU-PSK,Pskov,no,,,,,,"ЬЛЛБ, Аэродром Шабаново, XLLB"
44751,RU-0202,small_airport,Karachikha Airfield,57.650002,39.759998,,EU,RU,RU-YAR,Yaroslavl,no,,,XUDA,,,Аэродром Карачиха
44758,RU-0203,small_airport,Koyda Airstrip,66.377998,42.557999,,EU,RU,RU-ARK,Koyda,no,,,ULBJ,,,"Koida Airport, Аэропорт Койда, UKAN"
44761,RU-0204,small_airport,Kanevka Airstrip,67.121002,39.716999,492.0,EU,RU,RU-MUR,Kanevka,no,,,ULMZ,,,Аэропорт Каневка
44763,RU-0205,small_airport,Sosnovka Airstrip,66.503998,40.577999,82.0,EU,RU,RU-MUR,Sosnovka,no,,,ZFZ4,,,"Аэропорт Сосновка, ЗФЗ4"
44764,RU-0206,closed,Tetrino Airfield,66.058767,38.282633,16.0,EU,RU,RU-MUR,Tetrino,no,,,,,,"Аэропорт Тетрино, ZFJ6"
44766,RU-0207,heliport,Chavanga Helistrip,66.112731,37.757778,98.0,EU,RU,RU-MUR,Chavanga,no,ULMQ,,,,,"Аэропорт Чаваньга, УЛМЯ"
44767,RU-0208,closed,Chapoma Airport,66.114998,38.825001,98.0,EU,RU,RU-MUR,Chapoma,no,,,,,,"УЛМП, Аэропорт Чапома, ULMP"
44774,RU-0209,closed,Derevyannoe Air Base,61.606998,34.620998,131.0,EU,RU,RU-KR,Derevyannoe,no,,,,,,"Аэропорт Деревянное, XLPD, ЬЛПД"
44801,RU-0210,small_airport,Aginskoye Airport,55.26599884033203,94.86000061035156,,EU,RU,RU-KYA,Aginskoye,no,,,,,,Аэропорт Агинское
44866,RU-0211,medium_airport,Taganrog Tsentralny Air Base,47.24645,38.8403,151.0,EU,RU,RU-ROS,Taganrog,no,,,XRRC,,,"ЬРРЦ, Taganrog Northwest Airport, Аэропорт Таганрог Центральный"
44883,RU-0212,small_airport,Arsenyev Sport Airfield,44.142367,133.272228,630.0,EU,RU,RU-PRI,Arsenyev,no,UHWA,,UHWA,http://sky.vvo.ru/,,"УХВА, Аэродром Арсеньев"
44884,RU-0213,heliport,Panki Heliport,55.668301,37.931999,,EU,RU,RU-MOS,Lyubertsy,no,,,XUCL,http://www.mi-helicopter.ru/index_eng.html,,Вертодром Панки
44885,RU-0214,heliport,Ukhtomskaya Heliport,55.69729995727539,37.87900161743164,,EU,RU,RU-MOS,Lyubertsy,no,,,,http://www.kamov.ru/,,Вертодром Ухтомская
44886,RU-0215,heliport,Zhulebino Heliport,55.6870002746582,37.84000015258789,,EU,RU,RU-MOW,Moscow,no,,,,,,Вертодром Жулебино
44898,RU-0216,small_airport,Vokhma Airport,58.91699981689453,46.72700119018555,,EU,RU,RU-KOS,Vokhma,no,,,,,,Аэропорт Вохма
44899,RU-0217,medium_airport,Sormovo Airfield,56.31999969482422,43.79999923706055,249.0,EU,RU,RU-NIZ,Nizhniy Novgorod,no,,,,,https://en.wikipedia.org/wiki/Sormovo_%28airfield%29,Аэродром Сормово
44912,RU-0218,small_airport,Bolshoye Gryzlovo Airfield,54.785,37.645,797.0,EU,RU,RU-MOS,Pushchino,no,UUDG,,,http://finam.aero/ostore/aerodrom_bg.html,,"Bolshoe Gryzlovo Airfield, Pushchino Airfield, Puschino Airfield, Аэродром Большое Грызлово, Аэродром Пущино"
44913,RU-0219,small_airport,Drakino Airfield,54.873,37.267,410.0,EU,RU,RU-MOS,Serpukhov,no,,,,,,Аэродром Дракино
44914,RU-0220,small_airport,Volosovo Airfield,55.068,37.454,,EU,RU,RU-MOS,Volosovo,no,,,,http://www.volosovo.ru/,,Аэродром Волосово
44915,RU-0221,closed,Sonino Airstrip,55.2959534199,37.79211044309999,,EU,RU,RU-MOS,Sonino,no,,,,,,ВПП Сонино
44916,RU-0222,closed,Lobanovo Airstrip,55.286851,37.941628,,EU,RU,RU-MOS,Barybino,no,,,,,,ВПП Лобаново
44917,RU-0223,heliport,Malino Heliport,55.085,38.145,604.0,EU,RU,RU-MOS,Malino,no,,,,,,Вертодром Малино
44918,RU-0224,small_airport,Pakhomovo Airfield,54.625,37.575,,EU,RU,RU-TUL,Pakhomovo,no,,,,http://aeroclub.msk.ru/,,Аэродром Пахомово
44919,RU-0225,closed,Bronnitsy Airfield,55.424,38.3015,,EU,RU,RU-MOS,Bronnitsy,no,,,,,,"Аэродром Бронницы, ZB34"
44921,RU-0226,small_airport,Korobcheyevo Airfield,55.092666,38.923033,404.0,EU,RU,RU-MOS,Kolomna,no,,,XUMK,,,"ЬУМК, Korobcheevo Airfield, Аэродром Коробчеево"
44922,RU-0227,closed,Uzunovo Airport,54.5264613145,38.5971164703,,EU,RU,RU-MOS,Uzunovo,no,,,,,,Аэропорт Узуново
44923,RU-0228,small_airport,Rydoma Airfield,54.260288,37.256187,673.0,EU,RU,RU-TUL,Rydomo,no,,,,,,Аэродром Рыдома
44924,RU-0229,small_airport,Myasnovo Airfield,54.213931,37.553004,,EU,RU,RU-TUL,Tula,no,,,,,,Аэродром Мясново
44925,RU-0230,closed,Ryazhsk Airfield,53.695,40.005,,EU,RU,RU-RYA,Ryazhsk,no,,,,,,"Аэродром Ряжск, XUWR"
44926,RU-0231,small_airport,Vatulino Airfield,55.661964,36.139039,689.0,EU,RU,RU-MOS,Ruza,no,UUMW,,,http://www.ak-vatulino.ru,,"Аэродром Ватулино, Batulino"
44927,RU-0232,small_airport,Bezhitsa Airfield,53.337,34.233,,EU,RU,RU-BRY,Bryansk,no,,,,,,"Bordovichi Airfield, Аэродром Бежица, Аэродром Бордовичи"
44928,RU-0233,closed,Kasimov Airport,54.931,41.424,,EU,RU,RU-RYA,Kasimov,no,,,,,,Аэропорт Касимов
44929,RU-0234,heliport,Emergency Children's Surgery and Traumatology Research Institute Helipad,55.7377542577,37.6176381111,,EU,RU,RU-MOW,Moscow,no,UUUH,,,,,"Вертолётная площадка Научно-исследовательский институт неотложной детской хирургии и травматологии, УУУХ"
44978,RU-0235,small_airport,Akhty Airfield,41.4744544227,47.7015209198,,EU,RU,RU-DA,,no,,,,,,
44993,RU-0236,small_airport,Vyazma Zapadny Airstrip,55.2035614169,34.2527103424,,EU,RU,RU-SMO,Vyazma,no,,,,,,"Vyazma Zapadnaya Airstrip, Vyazma West Airstrip, ВПП Вязьма Западная"
44994,RU-0237,closed,Kozelsk Heliport,54.054,35.757,551.0,EU,RU,RU-KLU,Kozelsk,no,,,,,,"Вертодром Козельск, XUBI, ЬУБИ"
44995,RU-0238,small_airport,Medyn Airfield,54.946,35.861,,EU,RU,RU-KLU,Medyn,no,,,,,,Аэродром Медынь
44996,RU-0239,small_airport,Starodub Airfield,52.571,32.797,,EU,RU,RU-BRY,Starodub,no,,,UUFS,,,"Аэропорт Стародуб, УУФС"
44998,RU-0240,medium_airport,Seshcha Air Base,53.715,33.34,692.0,EU,RU,RU-BRY,Dubrovka,no,,,XUWD,,,"Sescha Air Base, Аэродром Сеща"
44999,RU-0241,small_airport,Rybinsk Yuzhny Airfield,58.0,38.84,,EU,RU,RU-YAR,Rybinsk,no,,,,,,"Rybinsk South Airfield, Kstovo Airfield, Аэродром Рыбинск Южный, Аэродром Кстово"
45000,RU-0242,small_airport,Kirzhach Airfield,56.157,38.83,,EU,RU,RU-VLA,Slobodka,no,,,XUMJ,,,"Аэродром Киржач, Слободка, ЬУМЙ"
45001,RU-0243,small_airport,Ivanovo Yasyunikha Airfield,56.964,41.071,,EU,RU,RU-IVA,Ivanovo,no,,,,,,Аэродром Иваново Ясюниха
45002,RU-0244,heliport,Krasnyye Sosenki Heliport,56.843,40.485,,EU,RU,RU-IVA,Teykovo,no,,,,,,Вертодром Тейково
45003,RU-0245,small_airport,Nikitino Airfield,56.806,37.69,,EU,RU,RU-MOS,Taldom,no,,,,,,Аэродром Никитино
45004,RU-0246,small_airport,Kolchugino Airfield,56.282,39.473,,EU,RU,RU-VLA,Kolchugino,no,,,ZA5N,,,Аэропорт Кольчугино
45005,RU-0247,small_airport,Alferyevo Airfield,56.1,35.875,,EU,RU,RU-MOS,Volokolamsk,no,,,,,,Аэродром Алферьево
45006,RU-0248,small_airport,Yegoryevsk Airfield,55.459,39.037,432.0,EU,RU,RU-MOS,Yegoryevsk,no,,,XUMG,,,"Аэродром Егорьевск, Шувое, ЬУМГ"
45013,RU-0249,heliport,Novaya Heliport,55.8093,38.0454,,EU,RU,RU-MOS,Balashikha,no,,,HA3G,,,Вертодром Новая
45014,RU-0250,heliport,Shevlino Helipad,56.085,36.7916666667,,EU,RU,RU-MOS,,no,,,,,,Вертолётная площадка Шевлино
45015,RU-0251,heliport,Anosino-1 Helipad,55.8470300909,36.982678771,,EU,RU,RU-MOS,,no,,,,,,Вертолётная площадка Аносино-1
45016,RU-0252,heliport,Barvikha-3 Helipad,55.7596043747,37.2824692726,,EU,RU,RU-MOS,Barvikha,no,,,,,,Вертолётная площадка Барвиха-3
